candidate,horizon,fipsCode,rmse,mae,n
L1,osi_target_t01h,42019,0.0036923350258911045,0.002223111695690353,143
L1,osi_target_t01h,42021,0.008238207186793908,0.0037398710252889295,143
L1,osi_target_t01h,42023,0.010434687044882412,0.005375019786693697,143
L1,osi_target_t01h,42025,0.0016334502266864093,0.0008448997167188233,143
L1,osi_target_t01h,42027,0.001590748371024693,0.0010135999693866454,143
L1,osi_target_t01h,42029,0.009824905263690144,0.004545077013203948,143
L1,osi_target_t01h,42031,0.010304262586136067,0.005588036251201433,143
L1,osi_target_t01h,42033,0.004706455816505214,0.002877855577437901,143
L1,osi_target_t01h,42035,0.006262616466535132,0.0041158393102924355,143
L1,osi_target_t01h,42039,0.011394200286378435,0.0062905491650563266,143
L1,osi_target_t01h,42041,0.002612538718142279,0.0012377376343965202,143
L1,osi_target_t01h,42043,0.0014094486542223742,0.0006838396157951949,143
L1,osi_target_t01h,42045,0.002561348600843397,0.0010782671926362702,143
L1,osi_target_t01h,42047,0.014671509448186714,0.005488014159399224,143
L1,osi_target_t01h,42049,0.007813410079834038,0.004443609819581531,143
L1,osi_target_t01h,42051,0.0028885579707563875,0.002132002594788202,143
L1,osi_target_t01h,42053,0.09644110881811796,0.03503942074396718,143
L1,osi_target_t01h,42055,0.0011135559041241055,0.0005889359114147327,143
L1,osi_target_t01h,42057,0.0030920114507776626,0.0021867529797320326,143
L1,osi_target_t01h,42059,0.011139530775023767,0.005333889034733389,143
L1,osi_target_t01h,42061,0.003184027909497768,0.0015683985518825064,143
L1,osi_target_t01h,42063,0.008720697481136666,0.005060424555805706,143
L1,osi_target_t01h,42065,0.010844600718851847,0.005313127799229112,143
L1,osi_target_t01h,42067,0.0022747752605988673,0.0011312951921169517,143
L1,osi_target_t01h,42069,0.0025291425357719835,0.0010970989321765364,143
L1,osi_target_t01h,42075,0.005570305919627779,0.0021306983522090726,143
L1,osi_target_t01h,42077,0.004009315978379819,0.0021282399729657515,143
L1,osi_target_t01h,42079,0.001123291821788001,0.0005240200172143704,143
L1,osi_target_t01h,42081,0.003069735372099791,0.001997998740837137,143
L1,osi_target_t01h,42083,0.004531535910185679,0.00273201033465136,143
L1,osi_target_t01h,42085,0.004722145225396375,0.003130367434441254,143
L1,osi_target_t01h,42089,0.004449054502063853,0.0021100236345211873,143
L1,osi_target_t01h,42091,0.002517060208693427,0.0012138466923607002,143
L1,osi_target_t01h,42095,0.0031801766171121195,0.0016329051836586881,143
L1,osi_target_t01h,42097,0.0022464802545338783,0.0011778179654580137,143
L1,osi_target_t01h,42101,0.004444312420543893,0.0021250942341552843,143
L1,osi_target_t01h,42103,0.0027251426430892575,0.001573267430567491,143
L1,osi_target_t01h,42109,0.006153105623243228,0.0012407922211262491,143
L1,osi_target_t01h,42113,0.004959764272339984,0.003578390880037239,143
L1,osi_target_t01h,42115,0.004394258260551511,0.0022769374939341563,143
L1,osi_target_t01h,42119,0.0033579807490109422,0.0015705617011338609,143
L1,osi_target_t01h,42121,0.021672552131474097,0.008580463198224723,143
L1,osi_target_t01h,42125,0.009510633736555918,0.005244126740992487,143
L1,osi_target_t01h,42127,0.0024270265785427373,0.001227105750221793,143
L1,osi_target_t01h,42129,0.0042970556104049975,0.002149895629286271,143
L1,osi_target_t01h,42131,0.01608554980692873,0.0038272301812094503,143
L1,osi_target_t01h,42133,0.0021209645796671055,0.0009012522635081699,143
L1,osi_target_t01h,54007,0.022916172380563416,0.011823500833546488,143
L1,osi_target_t01h,54009,0.018887030863963452,0.009919707751942054,143
L1,osi_target_t01h,54013,0.033729765754331016,0.02685395225505988,143
L1,osi_target_t01h,54015,0.03662150138257749,0.02585993334345757,143
L1,osi_target_t01h,54019,0.0058764296279520505,0.002894880480821482,143
L1,osi_target_t01h,54023,0.001423756644351012,0.0008883266335247899,143
L1,osi_target_t01h,54025,0.0014741757405178095,0.0008581962727400199,143
L1,osi_target_t01h,54027,0.001606235137491663,0.001033180106815047,143
L1,osi_target_t01h,54029,0.012965642025989434,0.007372926369181959,143
L1,osi_target_t01h,54031,0.0017592654074176102,0.0011711114836358905,143
L1,osi_target_t01h,54033,0.004834519809212373,0.0029118574205796582,143
L1,osi_target_t01h,54035,0.0029222868813110407,0.0017151388337961313,143
L1,osi_target_t01h,54037,0.002999112175682984,0.0010806719271723366,143
L1,osi_target_t01h,54039,0.0023862369757285487,0.0013668706073438697,143
L1,osi_target_t01h,54041,0.014275634234359139,0.0032698800258058394,143
L1,osi_target_t01h,54043,0.007775875354981586,0.0033593460869213426,143
L1,osi_target_t01h,54045,0.008287084577869041,0.003975829083341261,143
L1,osi_target_t01h,54047,0.005363133249505289,0.0026926532891805304,143
L1,osi_target_t01h,54053,0.0020322094592774855,0.0011605685995612475,143
L1,osi_target_t01h,54055,0.0021236750962423125,0.0010579182979016083,143
L1,osi_target_t01h,54057,0.0015842519319719545,0.0009658489635577257,143
L1,osi_target_t01h,54059,0.014107860872905012,0.007625676017740182,143
L1,osi_target_t01h,54063,0.0022612947083887097,0.0014718405232066265,143
L1,osi_target_t01h,54067,0.005120646252096629,0.0021604503127640802,143
L1,osi_target_t01h,54069,0.007844492882074812,0.004885989968567635,143
L1,osi_target_t01h,54071,0.0076460781413457786,0.00510498009727658,143
L1,osi_target_t01h,54073,0.004325804029958184,0.0028994071604730217,143
L1,osi_target_t01h,54075,0.008900577939214881,0.006735757364828339,143
L1,osi_target_t01h,54077,0.004283462063365873,0.0013994018461000078,143
L1,osi_target_t01h,54079,0.001136471603559216,0.0006360211537084671,143
L1,osi_target_t01h,54081,0.0010890607289261475,0.0005989557041356662,143
L1,osi_target_t01h,54083,0.009396751390373763,0.007047809040394887,143
L1,osi_target_t01h,54085,0.012033733148071133,0.0056230370518366,143
L1,osi_target_t01h,54087,0.009474234922754683,0.0042991897778322215,143
L1,osi_target_t01h,54089,0.0022658692860435758,0.0016902472356510431,143
L1,osi_target_t01h,54091,0.006799764142953085,0.004466107970184226,143
L1,osi_target_t01h,54093,0.0036701358172928447,0.0027382747297980442,143
L1,osi_target_t01h,54095,0.012932194892274238,0.005525490171345807,143
L1,osi_target_t01h,54097,0.002044066450866584,0.0012481745514879583,143
L1,osi_target_t01h,54099,0.01062874819715666,0.008152733586592938,143
L1,osi_target_t01h,54101,0.006824099174680459,0.004791595706726546,143
L1,osi_target_t01h,54103,0.01068213211029354,0.006080148216508132,143
L1,osi_target_t01h,54105,0.005368246509570604,0.002556571187281953,143
L1,osi_target_t01h,54107,0.0012414386109322482,0.0007721505166227661,143
L1,osi_target_t01h,54109,0.008605648235335512,0.005664103121089794,143
L2,osi_target_t01h,18009,0.0061818488746660846,0.0038701306973031088,143
L2,osi_target_t01h,18013,0.028799781886791043,0.012649124321319193,143
L2,osi_target_t01h,18023,0.0024143791465062324,0.0008946860960850927,143
L2,osi_target_t01h,18025,0.012688265865936571,0.002213856437998842,143
L2,osi_target_t01h,18027,0.003960370413690951,0.001783035245535725,143
L2,osi_target_t01h,18029,0.0016501120997140127,0.0005526394541406517,143
L2,osi_target_t01h,18033,0.0033626870282694554,0.0013495878445849467,143
L2,osi_target_t01h,18035,0.0017321084201816488,0.0008799921438947502,143
L2,osi_target_t01h,18037,0.0027173400798464822,0.0011229506781182134,143
L2,osi_target_t01h,18039,0.001609707946469979,0.0011604124875332095,143
L2,osi_target_t01h,18041,0.0051325372976830765,0.0019240187827840242,143
L2,osi_target_t01h,18043,0.0019831495375715984,0.0007311043732803095,143
L2,osi_target_t01h,18045,0.002308932887328099,0.000914061109417392,143
L2,osi_target_t01h,18047,0.0029965452184498695,0.0011803404680582566,143
L2,osi_target_t01h,18051,0.0013820449260508914,0.0005348285016268167,143
L2,osi_target_t01h,18059,0.0011013184141119255,0.00034200924031739754,143
L2,osi_target_t01h,18061,0.0038551255166514816,0.0015797690555353083,143
L2,osi_target_t01h,18065,0.0023049128714928337,0.0008814968256003971,143
L2,osi_target_t01h,18067,0.0016868524923248057,0.0004675596227579286,143
L2,osi_target_t01h,18069,0.0008931292847350294,0.00047019521499772093,143
L2,osi_target_t01h,18071,0.005930609967235611,0.002351797187972306,143
L2,osi_target_t01h,18073,0.002741063108702538,0.0015040887956825166,143
L2,osi_target_t01h,18077,0.004363128757959461,0.0012883105916287583,143
L2,osi_target_t01h,18083,0.0033101034788170242,0.0016200514845991327,143
L2,osi_target_t01h,18085,0.0024753791142657256,0.0018574368912691454,143
L2,osi_target_t01h,18087,0.0029470826257859263,0.002767532725583382,143
L2,osi_target_t01h,18089,0.0023493073682135253,0.0014136895428341328,143
L2,osi_target_t01h,18091,0.0014135958645676734,0.0007969957555683575,143
L2,osi_target_t01h,18093,0.008520580876065026,0.002656370155751376,143
L2,osi_target_t01h,18095,0.0015078250984437113,0.0007243156164041977,143
L2,osi_target_t01h,18097,0.0006760593372194035,0.0003063143812876246,143
L2,osi_target_t01h,18099,0.00874194130693397,0.0027605239929353828,143
L2,osi_target_t01h,18101,0.004036138261889382,0.0028385397851678996,143
L2,osi_target_t01h,18103,0.004347133854096189,0.0025718806352007235,143
L2,osi_target_t01h,18105,0.002226613092880742,0.0008014454220215711,143
L2,osi_target_t01h,18107,0.0005393895332779374,0.00022930570017704608,143
L2,osi_target_t01h,18109,0.0029923013373635674,0.0012372055091793225,143
L2,osi_target_t01h,18111,0.002634391561959009,0.0016901542368428313,143
L2,osi_target_t01h,18113,0.0011061269045770131,0.0005744392522100811,143
L2,osi_target_t01h,18117,0.013549304962655868,0.0037520632045121285,143
L2,osi_target_t01h,18121,0.023153712941135284,0.00802565309612095,143
L2,osi_target_t01h,18123,0.0026804804085584456,0.0012755958370967559,143
L2,osi_target_t01h,18125,0.0029032990746805038,0.0010725857551583627,143
L2,osi_target_t01h,18127,0.0021549800519838317,0.0014407677867037437,143
L2,osi_target_t01h,18129,0.0012600417028366788,0.0006077422768172299,143
L2,osi_target_t01h,18131,0.017492935906018532,0.004349989146689126,143
L2,osi_target_t01h,18133,0.0012995181732768145,0.000508964157560881,143
L2,osi_target_t01h,18135,0.003192168684529958,0.001969225413319947,143
L2,osi_target_t01h,18137,0.0037453901462915326,0.0013560629553410267,143
L2,osi_target_t01h,18139,0.003071563082041727,0.0008762009934823205,143
L2,osi_target_t01h,18141,0.0017109648655384178,0.0012014484803171501,143
L2,osi_target_t01h,18143,0.003709542779448483,0.0016284526503144,143
L2,osi_target_t01h,18145,0.0014450630309130567,0.000492136707174659,143
L2,osi_target_t01h,18147,0.0019001305085951075,0.0007608074229029792,143
L2,osi_target_t01h,18149,0.0033968298586759043,0.0018455748706993989,143
L2,osi_target_t01h,18151,0.010296463686061987,0.0077517191528078495,143
L2,osi_target_t01h,18153,0.0023114021647674837,0.0009912495526996573,143
L2,osi_target_t01h,18155,0.0034073853639472484,0.00132522649165026,143
L2,osi_target_t01h,18157,0.0012114267153111756,0.0005052187681572934,143
L2,osi_target_t01h,18159,0.00400080509836884,0.0013840902129332862,143
L2,osi_target_t01h,18161,0.0029844659558938007,0.0015152393119594594,143
L2,osi_target_t01h,18163,0.0006551243426117521,0.00023367291142694404,143
L2,osi_target_t01h,18165,0.013777344310533316,0.003343719644796517,143
L2,osi_target_t01h,18167,0.0012989416833472857,0.0006521224085789435,143
L2,osi_target_t01h,18169,0.0012911555316052993,0.00039701753211800173,143
L2,osi_target_t01h,18171,0.0037584480149902904,0.0018254642946397594,143
L2,osi_target_t01h,18173,0.0016112169510744288,0.0007178151773508644,143
L2,osi_target_t01h,18175,0.0032385625233249528,0.0011394209991862298,143
L2,osi_target_t01h,18177,0.0014113185451389539,0.0007219493391684727,143
L2,osi_target_t01h,18179,0.004591623435361992,0.0012935206579214825,143
L2,osi_target_t01h,18181,0.001737793935364559,0.0007382357577602912,143
L2,osi_target_t01h,18183,0.002689862533246169,0.0007220739268703635,143
L2,osi_target_t01h,39017,0.0008570536664298218,0.00042333180189318303,143
L2,osi_target_t01h,39023,0.0027183209247196513,0.0015186466210691469,143
L2,osi_target_t01h,39025,0.0018751714677825056,0.0005886905015722165,143
L2,osi_target_t01h,39027,0.0013284056440538592,0.0007373209587127324,143
L2,osi_target_t01h,39029,0.007869842563269756,0.004610393273975383,143
L2,osi_target_t01h,39031,0.009625206738101036,0.0062835316738121755,143
L2,osi_target_t01h,39033,0.0061208302393418405,0.0028807454606313873,143
L2,osi_target_t01h,39035,0.005486119840824284,0.003596546792897724,143
L2,osi_target_t01h,39037,0.0016702108547099912,0.0011431907442751555,143
L2,osi_target_t01h,39039,0.008717070014943238,0.004640272843360225,143
L2,osi_target_t01h,39045,0.003596364915224703,0.00203979421695053,143
L2,osi_target_t01h,39049,0.005233999023629909,0.002854254998616154,143
L2,osi_target_t01h,39051,0.0028852263553357954,0.0016155882514625284,143
L2,osi_target_t01h,39053,0.0026597773410357395,0.0009452817344693255,143
L2,osi_target_t01h,39055,0.012633757861042873,0.005960366544191598,143
L2,osi_target_t01h,39059,0.01942883485933016,0.011634989108366715,143
L2,osi_target_t01h,39061,0.001358242878340992,0.0006384413330611005,143
L2,osi_target_t01h,39063,0.0017728002064296639,0.0010860954023573601,143
L2,osi_target_t01h,39065,0.003110696639772743,0.0020602649928043227,143
L2,osi_target_t01h,39069,0.0028482968169763765,0.0014171017352086197,143
L2,osi_target_t01h,39073,0.0022719538099450144,0.001640180658332867,143
L2,osi_target_t01h,39075,0.017756950150247933,0.01007477245195222,143
L2,osi_target_t01h,39077,0.004094522168986043,0.002608058415403882,143
L2,osi_target_t01h,39081,0.01149707084885569,0.006412420372968621,143
L2,osi_target_t01h,39085,0.002821244146332975,0.0015232118145134972,143
L2,osi_target_t01h,39087,0.0037574242457108836,0.0013701556328902095,143
L2,osi_target_t01h,39089,0.021007081583113263,0.009555384961932645,143
L2,osi_target_t01h,39091,0.008518054706975437,0.005073718956964101,143
L2,osi_target_t01h,39093,0.0020648193621835794,0.0010243755143779167,143
L2,osi_target_t01h,39095,0.001705142652539517,0.0010108675010359208,143
L2,osi_target_t01h,39097,0.00838784589470162,0.003370758312331425,143
L2,osi_target_t01h,39099,0.0020333812372357986,0.0012017247001555394,143
L2,osi_target_t01h,39101,0.0075818433756834665,0.005514182011368159,143
L2,osi_target_t01h,39103,0.007283262457622426,0.0049999331168394485,143
L2,osi_target_t01h,39105,0.0035708219904659936,0.0016539093720699981,143
L2,osi_target_t01h,39107,0.01884007908310207,0.0087179634769098,143
L2,osi_target_t01h,39109,0.0019641979429010606,0.0011308006170777092,143
L2,osi_target_t01h,39111,0.019617255687861136,0.01094826681431813,143
L2,osi_target_t01h,39113,0.001470922613800897,0.0008637474651650145,143
L2,osi_target_t01h,39115,0.03169229416813065,0.006842370592372491,143
L2,osi_target_t01h,39117,0.016532776176553528,0.00947611536463215,143
L2,osi_target_t01h,39119,0.02716381950678243,0.01865139327885838,143
L2,osi_target_t01h,39121,0.009084305084451303,0.005104060306963278,143
L2,osi_target_t01h,39123,0.0015511834781984251,0.000660106045723405,143
L2,osi_target_t01h,39125,0.019353253552947536,0.010217061608718268,143
L2,osi_target_t01h,39127,0.01137821215336032,0.0073126075438275226,143
L2,osi_target_t01h,39129,0.0009732398525957687,0.0004582255206472137,143
L2,osi_target_t01h,39131,0.0056223420912555055,0.002153095164074663,143
L2,osi_target_t01h,39133,0.006308255311600519,0.003567398616104194,143
L2,osi_target_t01h,39135,0.005300389980495117,0.0026115340916943093,143
L2,osi_target_t01h,39137,0.008407174352271297,0.0042603349167591046,143
L2,osi_target_t01h,39139,0.013373942401846651,0.009555571056988123,143
L2,osi_target_t01h,39141,0.00292101618940147,0.0017464337400005662,143
L2,osi_target_t01h,39143,0.0015382088944752902,0.0008438375524810372,143
L2,osi_target_t01h,39145,0.0013771627239388257,0.0007743188450152876,143
L2,osi_target_t01h,39147,0.0015062434877313226,0.0009045503735978012,143
L2,osi_target_t01h,39149,0.010805092003673423,0.0058797941393247755,143
L2,osi_target_t01h,39151,0.003210772531380656,0.0017766132682211038,143
L2,osi_target_t01h,39153,0.0036634176425419562,0.0019837142193896225,143
L2,osi_target_t01h,39155,0.00432341222175439,0.0016360748505109082,143
L2,osi_target_t01h,39157,0.024838763652902506,0.017936721454050262,143
L2,osi_target_t01h,39159,0.0026317701152430532,0.0015063370391680746,143
L2,osi_target_t01h,39161,0.00613499035585669,0.003222996363080818,143
L2,osi_target_t01h,39163,0.003287035928866558,0.0023516847149489778,143
L2,osi_target_t01h,39165,0.001203960458343058,0.0006546620314685401,143
L2,osi_target_t01h,39167,0.003045639759557842,0.0014603018164541122,143
L2,osi_target_t01h,39169,0.008839636836123219,0.004016836228491341,143
L2,osi_target_t01h,39171,0.009755945610658342,0.005499444117341202,143
L2,osi_target_t01h,39173,0.007114420917817336,0.005264747760767495,143
L2,osi_target_t01h,39175,0.002425275308223451,0.0013129356944720277,143
L2,osi_target_t01h,42005,0.011420035671881087,0.006810269932478669,143
L2,osi_target_t01h,42007,0.006215447816090557,0.0037439100107134397,143
L2,osi_target_t01h,42009,0.011799858797118076,0.006352178410332542,143
L2,osi_target_t01h,42013,0.0015474117458685738,0.0009607534965964538,143
L2,osi_target_t01h,42015,0.0038858121112930973,0.0026405763722365206,143
