comparison,horizon,model,window,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
C_minus_B,osi_target_t01h,v18_rule,first_four_target_hours,956,0.029864530029571866,0.009246820262887843,0.8526469871161629,-0.0006882297404808824,0.028165477087947078,0.008780366195213846,0.7583891592096383,-0.0005028616279351239,-0.001699052941624788,-5.689200332107635,0.0942578279065246,673
C_minus_B,osi_target_t01h,v18_rule,later_target_hours,33221,0.010423563126414997,0.003296040392737395,3.6094838499451556,-6.420700715770924e-05,0.010449029934110482,0.0033041271936816437,3.6271427486805474,-8.1071593439688e-05,2.5466807695485177e-05,0.244319599609355,-0.017658898735391837,16197
C_minus_B,osi_target_t01h,v18_rule,changed_predictions,16870,0.015887264185404013,0.006672975565008819,4.258075104817371,0.00012001492205410743,0.01574371691020141,0.006662467060294683,4.181476175646238,9.730914225091402e-05,-0.00014354727520260457,-0.903536779696057,0.07659892917113265,16870
C_minus_A,osi_target_t01h,v18_rule,first_four_target_hours,956,0.030141415259013732,0.009273127615715991,0.8685306976083884,-0.0007710066104482866,0.028165477087947078,0.008780366195213846,0.7583891592096383,-0.0005028616279351239,-0.001975938171066654,-6.555558702492426,0.11014153839875007,681
C_minus_A,osi_target_t01h,v18_rule,later_target_hours,33221,0.010423563126414997,0.003296040392737395,3.6094838499451556,-6.420700715770924e-05,0.010449029934110482,0.0033041271936816437,3.6271427486805474,-8.1071593439688e-05,2.5466807695485177e-05,0.244319599609355,-0.017658898735391837,16197
C_minus_A,osi_target_t01h,v18_rule,changed_predictions,16878,0.015913411163277612,0.006672559226592651,4.2741282605840984,0.00011488525013320164,0.01574030419846657,0.006660565607453465,4.181645620920741,9.687886207827583e-05,-0.00017310696481104282,-1.0878055184705526,0.09248263966335735,16878
