split_seed,case,horizon,fold,n,rmse,mae,sse,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
20260918,B0,osi_target_t01h,3,6864,0.010020705889399538,0.0035092710695936885,0.689245447325955,-0.0006502423792659092,0.010020705889399538,0.0,0.0,0.0
20260918,B0,osi_target_t01h,4,6864,0.007812488512602452,0.0031997546379545156,0.41894408047751874,0.0002975620347623041,0.007812488512602452,0.0,0.0,0.0
20260918,B0,osi_target_t06h,0,6624,0.007738456593099625,0.0028981301134518287,0.39666969797633345,0.00019319491189595032,0.007738456593099625,0.0,0.0,0.0
20260918,B0,osi_target_t06h,1,6486,0.007697367623827542,0.003022496306471961,0.3842920516295561,0.0007223006181558085,0.007697367623827542,0.0,0.0,0.0
20260918,B0,osi_target_t06h,2,6624,0.014029400396039593,0.0033413032547907214,1.3037626759291503,-0.0008464024178731236,0.014029400396039593,0.0,0.0,0.0
20260918,B0,osi_target_t06h,3,6624,0.00968548325503862,0.003391746956495937,0.6213880728931883,-0.0006001614296541913,0.00968548325503862,0.0,0.0,0.0
20260918,B0,osi_target_t06h,4,6624,0.0077193277445045455,0.00313171058811424,0.3947110499585622,0.0003239346595555345,0.0077193277445045455,0.0,0.0,0.0
20260918,B0,osi_target_t24h,0,5760,0.007403360038637721,0.0026367235333492893,0.31570410160338,-2.251733606909389e-05,0.007403360038637721,0.0,0.0,0.0
20260918,B0,osi_target_t24h,1,5640,0.006981552534588351,0.002711953273323958,0.2749053074737441,0.000565145467611487,0.006981552534588351,0.0,0.0,0.0
20260918,B0,osi_target_t24h,2,5760,0.009578812076181489,0.0028247432042703834,0.5285009709550098,-0.0005148948266206912,0.009578812076181489,0.0,0.0,0.0
20260918,B0,osi_target_t24h,3,5760,0.008787791362095468,0.0030819896185994245,0.4448175956566256,-0.0004233646267411603,0.008787791362095468,0.0,0.0,0.0
20260918,B0,osi_target_t24h,4,5760,0.007400087622707585,0.0028329232411362483,0.31542506970479994,0.00031952224913584914,0.007400087622707585,0.0,0.0,0.0
20260918,B0,osi_target_t48h,0,4608,0.00861620906706122,0.002527856506693035,0.34209358243111526,-0.0003850421762881682,0.00861620906706122,0.0,0.0,0.0
20260918,B0,osi_target_t48h,1,4512,0.006057778855564472,0.002235230770326194,0.16557544119911313,0.0004903572958668402,0.006057778855564472,0.0,0.0,0.0
20260918,B0,osi_target_t48h,2,4608,0.007448373846773871,0.002062662172600609,0.2556438818056934,0.00016674949366549672,0.007448373846773871,0.0,0.0,0.0
20260918,B0,osi_target_t48h,3,4608,0.00892283420626145,0.002524003614776814,0.36687499901535464,-0.00046858220092976316,0.00892283420626145,0.0,0.0,0.0
20260918,B0,osi_target_t48h,4,4608,0.005134675075065449,0.0020580866192004732,0.12148940448690447,0.0002527018658787051,0.005134675075065449,0.0,0.0,0.0
20260918,AB_P06,osi_target_t01h,0,6864,0.007818411989582812,0.002964618120239312,0.419579613290682,0.00033766571956317403,0.00792125147589283,-0.00010283948631001696,-1.298273216334489,0.011110474727228814
20260918,AB_P06,osi_target_t01h,1,6721,0.00740674340103897,0.002978179370852524,0.3687130371231755,0.0008717188143169875,0.007798474444087559,-0.0003917310430485892,-5.023175312776484,0.04003266764266267
20260918,AB_P06,osi_target_t01h,2,6864,0.01694455542116447,0.003654790657132689,1.9707776666011552,-0.0011361203094639265,0.016867429320408082,7.712610075638962e-05,0.4572486968306144,-0.0178998468239584
20260918,AB_P06,osi_target_t01h,3,6864,0.009773322837944918,0.0034183533561030423,0.6556344489187913,-0.0006593348769095622,0.010020705889399538,-0.0002473830514546204,-2.468718812676818,0.03361099840716375
20260918,AB_P06,osi_target_t01h,4,6864,0.007662205123531178,0.0031645386780538077,0.4029812348051829,0.00030643679286645456,0.007812488512602452,-0.00015028338907127365,-1.9236302085929302,0.015962845672335857
20260918,AB_P06,osi_target_t06h,0,6624,0.007629312188920582,0.0028385006735089,0.38555922324910463,0.00019671779018671427,0.007738456593099625,-0.00010914440417904292,-1.4104156670771695,0.011110474727228814
20260918,AB_P06,osi_target_t06h,1,6486,0.007285417111989306,0.0028997060394208908,0.3442593839868935,0.0008209316657184706,0.007697367623827542,-0.0004119505118382362,-5.351836263647137,0.04003266764266261
20260918,AB_P06,osi_target_t06h,2,6624,0.014125379535926947,0.0033879892354980587,1.3216625227531087,-0.0009252661762555289,0.014029400396039593,9.597913988735468e-05,0.684128595506106,-0.0178998468239584
20260918,AB_P06,osi_target_t06h,3,6624,0.009419897118756798,0.003297535122951281,0.5877770744860245,-0.0006095833656182668,0.00968548325503862,-0.0002655861362818226,-2.742105161801378,0.03361099840716386
20260918,AB_P06,osi_target_t06h,4,6624,0.007561624887345994,0.0030952186876374195,0.37874820428622635,0.0003331309668663569,0.0077193277445045455,-0.00015770285715855162,-2.0429610243045015,0.015962845672335857
20260918,AB_P06,osi_target_t24h,0,5760,0.007403360038637721,0.0026367235333492893,0.31570410160338,-2.251733606909389e-05,0.007403360038637721,0.0,0.0,0.0
20260918,AB_P06,osi_target_t24h,1,5640,0.006981552534588351,0.002711953273323958,0.2749053074737441,0.000565145467611487,0.006981552534588351,0.0,0.0,0.0
20260918,AB_P06,osi_target_t24h,2,5760,0.009578812076181489,0.0028247432042703834,0.5285009709550098,-0.0005148948266206912,0.009578812076181489,0.0,0.0,0.0
20260918,AB_P06,osi_target_t24h,3,5760,0.008787791362095468,0.0030819896185994245,0.4448175956566256,-0.0004233646267411603,0.008787791362095468,0.0,0.0,0.0
20260918,AB_P06,osi_target_t24h,4,5760,0.007400087622707585,0.0028329232411362483,0.31542506970479994,0.00031952224913584914,0.007400087622707585,0.0,0.0,0.0
20260918,AB_P06,osi_target_t48h,0,4608,0.00861620906706122,0.002527856506693035,0.34209358243111526,-0.0003850421762881682,0.00861620906706122,0.0,0.0,0.0
20260918,AB_P06,osi_target_t48h,1,4512,0.006057778855564472,0.002235230770326194,0.16557544119911313,0.0004903572958668402,0.006057778855564472,0.0,0.0,0.0
20260918,AB_P06,osi_target_t48h,2,4608,0.007448373846773871,0.002062662172600609,0.2556438818056934,0.00016674949366549672,0.007448373846773871,0.0,0.0,0.0
20260918,AB_P06,osi_target_t48h,3,4608,0.00892283420626145,0.002524003614776814,0.36687499901535464,-0.00046858220092976316,0.00892283420626145,0.0,0.0,0.0
20260918,AB_P06,osi_target_t48h,4,4608,0.005134675075065449,0.0020580866192004732,0.12148940448690447,0.0002527018658787051,0.005134675075065449,0.0,0.0,0.0
