horizon,model,fipsCode,countyName,fold,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions,fraction_of_total_sse_reduction
osi_target_t01h,v18_rule,18129,Posey County,1,143,0.0015853857821748162,0.0007276639452526633,0.00035942307520005364,0.00037535180437785643,0.0015853857821748162,0.0007276639452526633,0.00035942307520005364,0.00037535180437785643,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18127,Porter County,3,143,0.003323502964227955,0.0024105902294400934,0.0015795310893121767,0.0023284451442366046,0.003323502964227955,0.0024105902294400934,0.0015795310893121767,0.0023284451442366046,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18123,Perry County,2,143,0.0050364925875986824,0.002049839090743606,0.003627374834645915,0.001996692237596753,0.0050364925875986824,0.002049839090743606,0.003627374834645915,0.001996692237596753,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18121,Parke County,2,143,0.021881442494247404,0.009515287139395815,0.06846804616495501,-0.0030653351155809595,0.021881442494247404,0.009515287139395815,0.06846804616495501,-0.0030653351155809595,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18051,Gibson County,2,143,0.0012333046756695483,0.00041778359013438864,0.00021750878049305681,9.155654116690201e-05,0.0012333046756695483,0.00041778359013438864,0.00021750878049305681,9.155654116690201e-05,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18045,Fountain County,1,143,0.0032572856226906234,0.0013887699080473467,0.0015172170767735471,0.001386844824179591,0.0032572856226906234,0.0013887699080473467,0.0015172170767735471,0.001386844824179591,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18059,Hancock County,1,143,0.0012282713610685797,0.00044366174869725885,0.00021573702670824035,0.0002885860668175151,0.0012282713610685797,0.00044366174869725885,0.00021573702670824035,0.0002885860668175151,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18035,Delaware County,0,143,0.0018579079437579258,0.0008154188129316831,0.000493610535629469,-0.0006523361147686746,0.0018579079437579258,0.0008154188129316831,0.000493610535629469,-0.0006523361147686746,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54103,Wetzel County,4,143,0.009888704993281622,0.006953036501959904,0.013983467561513863,0.004374770566088781,0.009888704993281622,0.006953036501959904,0.013983467561513863,0.004374770566088781,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54097,Upshur County,2,143,0.0015757998005548036,0.0010287245778892434,0.0003550897366342839,0.0003619800474620807,0.0015757998005548036,0.0010287245778892434,0.0003550897366342839,0.0003619800474620807,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54083,Randolph County,1,143,0.010144739159138405,0.007615681688743842,0.014716949762794737,0.007615681688743842,0.010144739159138405,0.007615681688743842,0.014716949762794737,0.007615681688743842,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54085,Ritchie County,1,143,0.012088032056963634,0.005632669781819729,0.020895234218455808,-0.0031709446437859423,0.012088032056963634,0.005632669781819729,0.020895234218455808,-0.0031709446437859423,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54089,Summers County,3,143,0.002957401241800488,0.002313049824928028,0.001250709761015439,0.0023102526221308248,0.002957401241800488,0.002313049824928028,0.001250709761015439,0.0023102526221308248,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54055,Mercer County,0,143,0.0019538581682763453,0.0008326099395168694,0.0005459113290688479,-0.0001438054652313452,0.0019538581682763453,0.0008326099395168694,0.0005459113290688479,-0.0001438054652313452,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39101,Marion County,0,143,0.0072252271711425375,0.005199110230321798,0.007465158797470145,-0.004865953513543907,0.0072252271711425375,0.005199110230321798,0.007465158797470145,-0.004865953513543907,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39107,Mercer County,1,143,0.028507874551533346,0.013858295124394425,0.11621594433677265,0.013828924495023796,0.028507874551533346,0.013858295124394425,0.11621594433677265,0.013828924495023796,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39091,Logan County,1,143,0.044160574282904735,0.022581398998644756,0.27887235390242043,0.02257580459305035,0.044160574282904735,0.022581398998644756,0.27887235390242043,0.02257580459305035,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39097,Madison County,2,143,0.009840214275445834,0.003950290622809593,0.013846663829096382,0.0003852568655191765,0.009840214275445834,0.003950290622809593,0.013846663829096382,0.0003852568655191765,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39093,Lorain County,1,143,0.002900788062078814,0.0015182887092757714,0.0012032837074971514,0.0003493619866972364,0.002900788062078814,0.0015182887092757714,0.0012032837074971514,0.0003493619866972364,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39095,Lucas County,2,143,0.0008629764672307,0.0005247198393498745,0.00010649615876813906,-6.7932205849131e-05,0.0008629764672307,0.0005247198393498745,0.00010649615876813906,-6.7932205849131e-05,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39123,Ottawa County,1,143,0.0020726329321942615,0.0009750801888055972,0.0006143004398411141,0.0006333585927839165,0.0020726329321942615,0.0009750801888055972,0.0006143004398411141,0.0006333585927839165,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39129,Pickaway County,2,143,0.0010277599797949499,0.0004897061232380459,0.00015104955237774058,-0.00031427591212603083,0.0010277599797949499,0.0004897061232380459,0.00015104955237774058,-0.00031427591212603083,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39135,Preble County,1,143,0.0055203606726105196,0.0026631741063052393,0.004357836619665796,-0.0026333382672964908,0.0055203606726105196,0.0026631741063052393,0.004357836619665796,-0.0026333382672964908,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39127,Perry County,4,143,0.012298938026500651,0.007726039194179316,0.021630734350897633,0.007416452634176241,0.012298938026500651,0.007726039194179316,0.021630734350897633,0.007416452634176241,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39145,Scioto County,4,143,0.001609320808586441,0.000969434453219308,0.0003703576254877523,0.0007447577798293181,0.001609320808586441,0.000969434453219308,0.0003703576254877523,0.0007447577798293181,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39147,Seneca County,0,143,0.0019197070074068474,0.0010690779655738794,0.0005269943241830344,0.000701982892031901,0.0019197070074068474,0.0010690779655738794,0.0005269943241830344,0.000701982892031901,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39151,Stark County,4,143,0.0035303302026056358,0.0018997627239580308,0.0017822420815384258,-0.0008941677756918038,0.0035303302026056358,0.0018997627239580308,0.0017822420815384258,-0.0008941677756918038,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39149,Shelby County,1,143,0.04583543190677256,0.021960448598106412,0.3004268149854949,0.021175133418230754,0.04583543190677256,0.021960448598106412,0.3004268149854949,0.021175133418230754,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39153,Summit County,4,143,0.004708794492951946,0.0021925797913884813,0.0031707026174902044,0.001609609864415216,0.004708794492951946,0.0021925797913884813,0.0031707026174902044,0.001609609864415216,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39155,Trumbull County,3,143,0.0052315513433116995,0.0027127250662778565,0.003913785512452022,0.0019037619095208381,0.0052315513433116995,0.0027127250662778565,0.003913785512452022,0.0019037619095208381,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39157,Tuscarawas County,3,143,0.020943212429218455,0.014295813647958212,0.06272239500031797,-0.014263814566081397,0.020943212429218455,0.014295813647958212,0.06272239500031797,-0.014263814566081397,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39159,Union County,3,143,0.0035286673784188298,0.002359964672167874,0.0017805635658549623,0.0020429661426764824,0.0035286673784188298,0.002359964672167874,0.0017805635658549623,0.0020429661426764824,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39169,Wayne County,3,143,0.006516829933564153,0.0030970967185490364,0.00607307735076868,-0.0027766723050497394,0.006516829933564153,0.0030970967185490364,0.00607307735076868,-0.0027766723050497394,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39167,Washington County,1,143,0.003178842711365823,0.0012542301281408552,0.001445020860655317,-0.0005533458722302782,0.003178842711365823,0.0012542301281408552,0.001445020860655317,-0.0005533458722302782,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39173,Wood County,2,143,0.00947361573406414,0.006960960933523279,0.012834163495969194,0.006960960933523279,0.00947361573406414,0.006960960933523279,0.012834163495969194,0.006960960933523279,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39133,Portage County,4,143,0.006688211373435674,0.003810017840565589,0.0063967005067328666,-0.0032872122192438204,0.006688211373435674,0.003810017840565589,0.0063967005067328666,-0.0032872122192438204,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39137,Putnam County,2,143,0.012636174304675011,0.005399743071151068,0.022833224851312447,-0.002692357273281639,0.012636174304675011,0.005399743071151068,0.022833224851312447,-0.002692357273281639,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39125,Paulding County,2,143,0.020331811713414062,0.010461811262179425,0.059113707159610146,0.0022783000229538307,0.020331811713414062,0.010461811262179425,0.059113707159610146,0.0022783000229538307,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39119,Muskingum County,3,143,0.006311588860088515,0.004098613342017269,0.005696570013247462,0.0035582928864519303,0.006311588860088515,0.004098613342017269,0.005696570013247462,0.0035582928864519303,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39115,Morgan County,0,143,0.0317350652161,0.007150555315878652,0.14401735409062713,-0.006853044600703846,0.0317350652161,0.007150555315878652,0.14401735409062713,-0.006853044600703846,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42075,Lebanon County,1,143,0.005663772609851464,0.002185992540725277,0.004587199785182823,-0.0016658673153880242,0.005663772609851464,0.002185992540725277,0.004587199785182823,-0.0016658673153880242,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42063,Indiana County,0,143,0.0108424399375567,0.005888010363199253,0.01681086604333201,0.0008639989953913473,0.0108424399375567,0.005888010363199253,0.01681086604333201,0.0008639989953913473,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42005,Armstrong County,3,143,0.0174033938028732,0.010184727687569707,0.04331157056767761,-0.010072331513116834,0.0174033938028732,0.010184727687569707,0.04331157056767761,-0.010072331513116834,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39175,Wyandot County,3,143,0.0022951022998677273,0.0014056013789253247,0.0007532517230607127,0.0004532865827422931,0.0022951022998677273,0.0014056013789253247,0.0007532517230607127,0.0004532865827422931,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39171,Williams County,3,143,0.010634652317874606,0.006276176229817301,0.016172703678856832,0.006246805600446672,0.010634652317874606,0.006276176229817301,0.016172703678856832,0.006246805600446672,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42021,Cambria County,0,143,0.013690232049476335,0.00595945961395823,0.026801410860296786,0.004988724274318212,0.013690232049476335,0.00595945961395823,0.026801410860296786,0.004988724274318212,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42025,Carbon County,3,143,0.0013530350407434974,0.0008206891660421308,0.00026179064647160533,0.0006791751878600492,0.0013530350407434974,0.0008206891660421308,0.00026179064647160533,0.0006791751878600492,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42007,Beaver County,0,143,0.009543821024151083,0.005981326756598396,0.013025086322967035,-0.005628134826875655,0.009543821024151083,0.005981326756598396,0.013025086322967035,-0.005628134826875655,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42033,Clearfield County,1,143,0.006131677363752258,0.0034281438972438884,0.005376437822920713,-0.001997549513342807,0.006131677363752258,0.0034281438972438884,0.005376437822920713,-0.001997549513342807,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42031,Clarion County,3,143,0.011950867559239796,0.006111229391186629,0.020423722664844095,0.0014309741932567943,0.011950867559239796,0.006111229391186629,0.020423722664844095,0.0014309741932567943,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42027,Centre County,4,143,0.001822207395953767,0.001074783038922412,0.000474822890523211,0.00014820634060770782,0.001822207395953767,0.001074783038922412,0.000474822890523211,0.00014820634060770782,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42029,Chester County,4,143,0.00948159059692159,0.004481878563394261,0.012855780115411365,-0.0036281093014493386,0.00948159059692159,0.004481878563394261,0.012855780115411365,-0.0036281093014493386,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42039,Crawford County,4,143,0.013818584631719448,0.007005719940226829,0.027306319215030985,-0.00645924119617109,0.013818584631719448,0.007005719940226829,0.027306319215030985,-0.00645924119617109,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42043,Dauphin County,3,143,0.001600747831006715,0.0011161902179697505,0.00036642228744159644,0.0009993977329494782,0.001600747831006715,0.0011161902179697505,0.00036642228744159644,0.0009993977329494782,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42009,Bedford County,2,143,0.008455274239009426,0.005214234337748688,0.01022330773133047,0.0012887910941798725,0.008455274239009426,0.005214234337748688,0.01022330773133047,0.0012887910941798725,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42019,Butler County,2,143,0.007990202736044689,0.0036915888337767837,0.009129597586122733,0.002309667153076175,0.007990202736044689,0.0036915888337767837,0.009129597586122733,0.002309667153076175,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42079,Luzerne County,2,143,0.0012718857137164114,0.000548922732113556,0.00023133013743209443,0.0004790860034123408,0.0012718857137164114,0.000548922732113556,0.00023133013743209443,0.0004790860034123408,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42077,Lehigh County,0,143,0.003325646941154561,0.0018028138016654661,0.0015815696435411285,-0.0010747189806959853,0.003325646941154561,0.0018028138016654661,0.0015815696435411285,-0.0010747189806959853,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42051,Fayette County,0,143,0.0038659964923288687,0.0028970772293444988,0.0021372678296539735,0.002377125215369601,0.0038659964923288687,0.0028970772293444988,0.0021372678296539735,0.002377125215369601,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42045,Delaware County,2,143,0.0027303083396744286,0.0011484091975352939,0.0010660054590464901,0.001036521085647182,0.0027303083396744286,0.0011484091975352939,0.0010660054590464901,0.001036521085647182,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42057,Fulton County,1,143,0.0025943576637643996,0.001750655875064881,0.0009624889113172294,0.001284987858931805,0.0025943576637643996,0.001750655875064881,0.0009624889113172294,0.001284987858931805,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42053,Forest County,3,143,0.0988698937225489,0.03579294061208078,1.3978615915132602,-0.031188189049840557,0.0988698937225489,0.03579294061208078,1.3978615915132602,-0.031188189049840557,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42059,Greene County,1,143,0.011637637893590708,0.00565843454106145,0.019367150051154386,-0.005045030719510641,0.011637637893590708,0.00565843454106145,0.019367150051154386,-0.005045030719510641,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42047,Elk County,3,143,0.013521308281965957,0.004577162787443056,0.02614408620480245,-0.0027397458853504445,0.013521308281965957,0.004577162787443056,0.02614408620480245,-0.0027397458853504445,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42065,Jefferson County,0,143,0.013041714956691004,0.006003647446743449,0.02432234504865563,0.0046097520484193865,0.013041714956691004,0.006003647446743449,0.02432234504865563,0.0046097520484193865,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42067,Juniata County,1,143,0.0019355332496524995,0.0009808064644800227,0.0005357193213529822,0.0005668204504940086,0.0019355332496524995,0.0009808064644800227,0.0005357193213529822,0.0005668204504940086,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42095,Northampton County,2,143,0.0031902903252903005,0.0014725501344305066,0.0014554471874286476,-0.0010321396419982983,0.0031902903252903005,0.0014725501344305066,0.0014554471874286476,-0.0010321396419982983,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42091,Montgomery County,1,143,0.002232679713260061,0.0010087832783054085,0.0007128347943864329,-0.0008978890749742071,0.002232679713260061,0.0010087832783054085,0.0007128347943864329,-0.0008978890749742071,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42081,Lycoming County,1,143,0.003260456688398826,0.0020102452872724753,0.0015201726278202233,0.001987867664894853,0.003260456688398826,0.0020102452872724753,0.0015201726278202233,0.001987867664894853,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39139,Richland County,0,143,0.013849127017350544,0.009799116202126633,0.027427159637407352,-0.008752775873227227,0.013849127017350544,0.009799116202126633,0.027427159637407352,-0.008752775873227227,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39143,Sandusky County,1,143,0.0016626779507837378,0.0008433547849452565,0.0003953232094272046,0.0005472937161352277,0.0016626779507837378,0.0008433547849452565,0.0003953232094272046,0.0005472937161352277,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,39121,Noble County,0,143,0.00959192180238856,0.005697251951136051,0.013156709832428592,-0.0024345949809357753,0.00959192180238856,0.005697251951136051,0.013156709832428592,-0.0024345949809357753,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54107,Wood County,2,143,0.0011585217207986046,0.0007301175422186229,0.0001919306785913889,0.000446201458302539,0.0011585217207986046,0.0007301175422186229,0.0001919306785913889,0.000446201458302539,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54105,Wirt County,0,143,0.003943188047118879,0.001995845664048751,0.002223468672416592,0.0006424575745042518,0.003943188047118879,0.001995845664048751,0.002223468672416592,0.0006424575745042518,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54099,Wayne County,2,143,0.010201064913419036,0.007834742898565606,0.014880826727593818,0.007790218433974924,0.010201064913419036,0.007834742898565606,0.014880826727593818,0.007790218433974924,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54101,Webster County,4,143,0.006966876010212392,0.00497641102442953,0.006940842671859231,0.0042606726100883245,0.006966876010212392,0.00497641102442953,0.006940842671859231,0.0042606726100883245,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54109,Wyoming County,1,143,0.010120265678696195,0.006851987235558149,0.014646028169257648,0.006844994228565142,0.010120265678696195,0.006851987235558149,0.014646028169257648,0.006844994228565142,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54091,Taylor County,3,143,0.007083701890483996,0.005204702381203847,0.007175573043674255,0.005072343717344741,0.007083701890483996,0.005204702381203847,0.007175573043674255,0.005072343717344741,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42085,Mercer County,3,143,0.0036337959436042767,0.002741401480828745,0.0018882396332449499,0.0009393599452107292,0.0036337959436042767,0.002741401480828745,0.0018882396332449499,0.0009393599452107292,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42089,Monroe County,3,143,0.00404858069671843,0.0019173044390166979,0.002343913809071275,-0.0013943775925126483,0.00404858069671843,0.0019173044390166979,0.002343913809071275,-0.0013943775925126483,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42103,Pike County,4,143,0.0027516542922110285,0.0014487051534848266,0.001082738992169603,-0.00019141969373686466,0.0027516542922110285,0.0014487051534848266,0.001082738992169603,-0.00019141969373686466,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42125,Washington County,4,143,0.011075347674864794,0.006231285661990403,0.017540855635036018,0.0057601593680451715,0.011075347674864794,0.006231285661990403,0.017540855635036018,0.0057601593680451715,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42121,Venango County,4,143,0.023056511654985477,0.009047609280240865,0.07601919034659681,-0.007515813228597636,0.023056511654985477,0.009047609280240865,0.07601919034659681,-0.007515813228597636,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42119,Union County,3,143,0.002252981894788551,0.000975540051743085,0.0007258576208090362,0.0008542934001389328,0.002252981894788551,0.000975540051743085,0.0007258576208090362,0.0008542934001389328,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42127,Wayne County,3,143,0.002817942672789925,0.001316804204222373,0.0011355345297196506,-0.0002564207669964607,0.002817942672789925,0.001316804204222373,0.0011355345297196506,-0.0002564207669964607,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42129,Westmoreland County,1,143,0.005069137946064013,0.002568273218883231,0.0036745508108203297,-0.002197726194626409,0.005069137946064013,0.002568273218883231,0.0036745508108203297,-0.002197726194626409,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42097,Northumberland County,0,143,0.0030844500802326364,0.0015672256050398266,0.0013604780185349377,0.0012979025026050417,0.0030844500802326364,0.0015672256050398266,0.0013604780185349377,0.0012979025026050417,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42101,Philadelphia County,4,143,0.004114005345964178,0.002043159283714299,0.0024202807180869227,0.0019354669760219924,0.004114005345964178,0.002043159283714299,0.0024202807180869227,0.0019354669760219924,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54029,Hancock County,1,143,0.011919983008827961,0.007114832552415233,0.02031829727509686,0.003911055102144293,0.011919983008827961,0.007114832552415233,0.02031829727509686,0.003911055102144293,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54019,Fayette County,0,143,0.005715487421368327,0.0030020388001195126,0.004671351894326198,-0.0018529042280376177,0.005715487421368327,0.0030020388001195126,0.004671351894326198,-0.0018529042280376177,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54027,Hampshire County,0,143,0.0022893370827530082,0.0010546439630722377,0.0007494721918209318,0.000851846760275035,0.0022893370827530082,0.0010546439630722377,0.0007494721918209318,0.000851846760275035,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42131,Wyoming County,2,143,0.015743969079231045,0.0037364019435935886,0.035445776418593,-0.003152775821286317,0.015743969079231045,0.0037364019435935886,0.035445776418593,-0.003152775821286317,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54009,Brooke County,2,143,0.02232855261717365,0.011291367644983438,0.07129468946283861,-0.0032422127580982478,0.02232855261717365,0.011291367644983438,0.07129468946283861,-0.0032422127580982478,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54015,Clay County,4,143,0.05004114413649521,0.026232187842053094,0.35808860322799685,-0.023876126266687565,0.05004114413649521,0.026232187842053094,0.35808860322799685,-0.023876126266687565,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,42133,York County,0,143,0.002317926680950304,0.000974691944669352,0.0007683081260513649,0.0005145520845294918,0.002317926680950304,0.000974691944669352,0.0007683081260513649,0.0005145520845294918,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54007,Braxton County,0,143,0.027087352190140395,0.01389543111642206,0.10492262476019662,-0.013087612336525223,0.027087352190140395,0.01389543111642206,0.10492262476019662,-0.013087612336525223,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54033,Harrison County,3,143,0.004417088035194046,0.0024475980256103472,0.002790025339623579,0.001488196905266974,0.004417088035194046,0.0024475980256103472,0.002790025339623579,0.001488196905266974,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54031,Hardy County,2,143,0.004224803397282317,0.0029917318674680116,0.0025524018156334147,0.002639915042285079,0.004224803397282317,0.0029917318674680116,0.0025524018156334147,0.002639915042285079,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54025,Greenbrier County,3,143,0.0014829979304428864,0.0007848670721428578,0.00031449744922279737,0.0006047880635052175,0.0014829979304428864,0.0007848670721428578,0.00031449744922279737,0.0006047880635052175,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54047,McDowell County,1,143,0.005026832318402291,0.0036606542699938144,0.0036134731714987265,0.002320402909137068,0.005026832318402291,0.0036606542699938144,0.0036134731714987265,0.002320402909137068,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54045,Logan County,2,143,0.007786993617721937,0.0038343239716842783,0.008671129553149231,0.0012048050761252608,0.007786993617721937,0.0038343239716842783,0.008671129553149231,0.0012048050761252608,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54043,Lincoln County,1,143,0.007208111294798973,0.004679573494908567,0.007429832186663821,0.0018901892641064043,0.007208111294798973,0.004679573494908567,0.007429832186663821,0.0018901892641064043,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54041,Lewis County,0,143,0.014630219697853419,0.004237877532148217,0.03060819596226652,-0.003872839803876228,0.014630219697853419,0.004237877532148217,0.03060819596226652,-0.003872839803876228,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54039,Kanawha County,3,143,0.0026475276107584557,0.0014739829376154022,0.001002344550311158,0.0005073871728772434,0.0026475276107584557,0.0014739829376154022,0.001002344550311158,0.0005073871728772434,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54093,Tucker County,4,143,0.0036851243032263695,0.002446061909386185,0.001941960181622838,0.0022877898861537902,0.0036851243032263695,0.002446061909386185,0.001941960181622838,0.0022877898861537902,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54095,Tyler County,0,143,0.012434074132499416,0.004867986915134057,0.022108686533146227,-0.00446663952954087,0.012434074132499416,0.004867986915134057,0.022108686533146227,-0.00446663952954087,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54067,Nicholas County,3,143,0.005178529450009543,0.0020492546311726132,0.0038348549188401077,-0.001081724821528314,0.005178529450009543,0.0020492546311726132,0.0038348549188401077,-0.001081724821528314,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54069,Ohio County,2,143,0.00787246967660589,0.005560041638706584,0.00886253636969833,0.0037631108863021433,0.00787246967660589,0.005560041638706584,0.00886253636969833,0.0037631108863021433,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54077,Preston County,0,143,0.004115489197799032,0.0014883327208044075,0.002422026941219675,-0.000561980627849306,0.004115489197799032,0.0014883327208044075,0.002422026941219675,-0.000561980627849306,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54073,Pleasants County,3,143,0.005292261318098591,0.003327287510076169,0.0040051482698430976,0.0018571879134352143,0.005292261318098591,0.003327287510076169,0.0040051482698430976,0.0018571879134352143,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54057,Mineral County,1,143,0.0014800615109353036,0.0009147171589284444,0.0003132532368897494,0.0003145466459046079,0.0014800615109353036,0.0009147171589284444,0.0003132532368897494,0.0003145466459046079,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54059,Mingo County,4,143,0.013586430566127966,0.00683683152392558,0.02639652666053493,-0.003394662534220406,0.013586430566127966,0.00683683152392558,0.02639652666053493,-0.003394662534220406,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,54071,Pendleton County,2,143,0.008937722796717626,0.00643389411172558,0.011423253097108132,0.00643389411172558,0.008937722796717626,0.00643389411172558,0.011423253097108132,0.00643389411172558,0.0,0.0,0.0,0,0.0
