split_seed,domain,mode,horizon,comparison,slice_type,slice_value,counties,countyName,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
42,OSI,v18_rule,osi_target_t01h,E2_minus_E1,p_bin,0.01<=p<0.1,61,,8723,0.008817848800605446,0.003528048143498771,0.6782521325137663,0.0007200495605227474,0.008656534916440693,0.0034459309805477843,0.6536632105336146,0.0006994665051663136,-0.0001613138841647533,-1.8294017941618335,0.024588921980151612,5571
42,OSI,v18_rule,osi_target_t01h,E2_minus_E1,p_bin,0.1<=p<0.5,36,,5148,0.021272238473593344,0.007940998939421384,2.3295118515793836,-0.00029702247358423696,0.020534419059414194,0.0074839839891692175,2.1707178607220943,-0.0005937707182702434,-0.00073781941417915,-3.468461558923641,0.1587939908572893,3502
42,OSI,v18_rule,osi_target_t01h,E2_minus_E1,p_bin,0.5<=p<=1,2,,286,0.03195448433097262,0.012417388428636655,0.29203147369349525,-0.009985164018289425,0.014700531111390792,0.007872631981689185,0.06180620587769302,-0.0039247588691292655,-0.01725395321958183,-53.99540496686419,0.23022526781580221,259
42,OSI,v18_rule,osi_target_t01h,E2_minus_E1,p_bin,0<p<0.01,87,,12441,0.007240543878473261,0.0020349221361785,0.6522253426374979,-0.00019149598956430934,0.007225937658079696,0.002011716427644611,0.6495965516534097,-0.00022471810614085663,-1.460622039356485e-05,-0.2017282215082017,0.002628790984088192,5375
42,OSI,v18_rule,osi_target_t01h,E2_minus_E1,p_bin,p=0,53,,7579,0.009393348064109406,0.00241195528258497,0.6687329729417365,-0.0004131214258365161,0.009446311964236617,0.0024142739644972626,0.6762954649109276,-0.00040903335540202736,5.296390012721024e-05,0.563844752326137,-0.007562491969191121,2795
42,OSI,v18_rule,osi_target_t01h,E2_minus_E0,p_bin,0.01<=p<0.1,61,,8723,0.008832348475861255,0.0035303513310422883,0.6804845412425011,0.0007347593614805499,0.008656534916440693,0.0034459309805477843,0.6536632105336146,0.0006994665051663136,-0.00017581355942056232,-1.990564116679272,0.02682133070888648,5578
42,OSI,v18_rule,osi_target_t01h,E2_minus_E0,p_bin,0.1<=p<0.5,36,,5148,0.021277265974390655,0.007944834882307858,2.330613099731866,-0.00028726188398618723,0.020534419059414194,0.0074839839891692175,2.1707178607220943,-0.0005937707182702434,-0.000742846914976461,-3.4912705225875973,0.15989523900977165,3500
42,OSI,v18_rule,osi_target_t01h,E2_minus_E0,p_bin,0.5<=p<=1,2,,286,0.03194030816784401,0.012453739823101887,0.2917724197550571,-0.010060722227763656,0.014700531111390792,0.007872631981689185,0.06180620587769302,-0.0039247588691292655,-0.01723977705645322,-53.97498660895642,0.22996621387736405,259
42,OSI,v18_rule,osi_target_t01h,E2_minus_E0,p_bin,0<p<0.01,87,,12441,0.007233550661396712,0.002027993256308586,0.6509660585823216,-0.0001952389906992377,0.007225937658079696,0.002011716427644611,0.6495965516534097,-0.00022471810614085663,-7.613003317015997e-06,-0.10524573163832596,0.0013695069289119122,5379
42,OSI,v18_rule,osi_target_t01h,E2_minus_E0,p_bin,p=0,53,,7579,0.009387470844924336,0.002410583157407442,0.6678964105825633,-0.00041092328172448813,0.009446311964236617,0.0024142739644972626,0.6762954649109276,-0.00040903335540202736,5.884111931228099e-05,0.6268048155280814,-0.008399054328364297,2810
42,OSI,v18_rule,osi_target_t01h,E1_minus_E0,p_bin,0.01<=p<0.1,61,,8723,0.008832348475861255,0.0035303513310422883,0.6804845412425011,0.0007347593614805499,0.008817848800605446,0.003528048143498771,0.6782521325137663,0.0007200495605227474,-1.4499675255809016e-05,-0.1641655704078815,0.0022324087287348693,4385
42,OSI,v18_rule,osi_target_t01h,E1_minus_E0,p_bin,0.1<=p<0.5,36,,5148,0.021277265974390655,0.007944834882307858,2.330613099731866,-0.00028726188398618723,0.021272238473593344,0.007940998939421384,2.3295118515793836,-0.00029702247358423696,-5.027500797311069e-06,-0.023628509430495548,0.0011012481524823592,2722
42,OSI,v18_rule,osi_target_t01h,E1_minus_E0,p_bin,0.5<=p<=1,2,,286,0.03194030816784401,0.012453739823101887,0.2917724197550571,-0.010060722227763656,0.03195448433097262,0.012417388428636655,0.29203147369349525,-0.009985164018289425,1.4176163128612473e-05,0.04438330104430399,-0.0002590539384381696,143
42,OSI,v18_rule,osi_target_t01h,E1_minus_E0,p_bin,0<p<0.01,87,,12441,0.007233550661396712,0.002027993256308586,0.6509660585823216,-0.0001952389906992377,0.007240543878473261,0.0020349221361785,0.6522253426374979,-0.00019149598956430934,6.9932170765488536e-06,0.09667751570290317,-0.0012592840551762796,4273
42,OSI,v18_rule,osi_target_t01h,E1_minus_E0,p_bin,p=0,53,,7579,0.009387470844924336,0.002410583157407442,0.6678964105825633,-0.00041092328172448813,0.009393348064109406,0.00241195528258497,0.6687329729417365,-0.0004131214258365161,5.877219185070753e-06,0.06260705659872912,-0.0008365623591731763,2135
42,P,raw,osi_target_t01h,E2_minus_E1,p_bin,0.01<=p<0.1,61,,8723,0.014447823207556734,0.0055271994261910425,1.820835490995337,0.0010907117707587754,0.014280024533425906,0.005522523304270742,1.7787863151901688,0.0012624696805603106,-0.0001677986741308278,-1.161411457769379,0.042049175805168204,8685
42,P,raw,osi_target_t01h,E2_minus_E1,p_bin,0.1<=p<0.5,36,,5148,0.034475327386727116,0.012908718946760347,6.118646125476542,0.00023074363422320406,0.03281634563072268,0.01221208742882645,5.543945758777404,-0.0009672032719901733,-0.0016589817560044365,-4.812084124379156,0.5747003666991377,5146
42,P,raw,osi_target_t01h,E2_minus_E1,p_bin,0.5<=p<=1,2,,286,0.056225330185867305,0.02144658443221546,0.9041282977898031,-0.01618836885631947,0.0377738070845124,0.01943859490308692,0.40808210347417617,0.0074130935594275745,-0.018451523101354908,-32.81710047830515,0.4960461943156269,286
42,P,raw,osi_target_t01h,E2_minus_E1,p_bin,0<p<0.01,87,,12441,0.011922685171206551,0.003298537862428775,1.7684933962665466,-0.00013341949609823594,0.011853771510911486,0.0031640371347153888,1.7481085358682689,-0.0003321691271025539,-6.891366029506546e-05,-0.5780045292271274,0.020384860398277693,12389
42,P,raw,osi_target_t01h,E2_minus_E1,p_bin,p=0,53,,7579,0.015497787239256024,0.0038344639649178763,1.820334901185098,-0.0005320004281801745,0.016112708876427594,0.003853500698579949,1.967655336623398,-0.0006087204042423644,0.0006149216371715699,3.9678028074483285,-0.14732043543829998,6318
42,P,raw,osi_target_t01h,E2_minus_E0,p_bin,0.01<=p<0.1,61,,8723,0.014513917441921693,0.005568113913158434,1.837533093133744,0.0011863583379870448,0.014280024533425906,0.005522523304270742,1.7787863151901688,0.0012624696805603106,-0.00023389290849578671,-1.6115077781840959,0.05874677794357508,8706
42,P,raw,osi_target_t01h,E2_minus_E0,p_bin,0.1<=p<0.5,36,,5148,0.034489966716695464,0.012936575430077382,6.123843575603383,0.0002540346475904439,0.03281634563072268,0.01221208742882645,5.543945758777404,-0.0009672032719901733,-0.0016736210859727846,-4.852486810787903,0.5798978168259783,5145
42,P,raw,osi_target_t01h,E2_minus_E0,p_bin,0.5<=p<=1,2,,286,0.056228724399752225,0.02158615552214891,0.9042374620202612,-0.016728073883627542,0.0377738070845124,0.01943859490308692,0.40808210347417617,0.0074130935594275745,-0.01845491731523983,-32.821155934530054,0.49615535854608506,286
42,P,raw,osi_target_t01h,E2_minus_E0,p_bin,0<p<0.01,87,,12441,0.011874622491023595,0.0032523215391452556,1.7542638484050874,-0.00016025185268648228,0.011853771510911486,0.0031640371347153888,1.7481085358682689,-0.0003321691271025539,-2.085098011210887e-05,-0.17559278307895942,0.006155312536818558,12390
42,P,raw,osi_target_t01h,E2_minus_E0,p_bin,p=0,53,,7579,0.015438931209950794,0.003815070493054565,1.8065349639474868,-0.0004986415001893426,0.016112708876427594,0.003853500698579949,1.967655336623398,-0.0006087204042423644,0.0006737776664767995,4.364147085793935,-0.16112037267591117,6314
