split_seed,domain,mode,horizon,comparison,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
42,OSI,C1_component_osi,osi_target_t06h,E2_minus_E1,32982,0.010621545697340714,0.0034298288998334237,3.7209379788289896,-2.6052803273897497e-07,0.010621545697340714,0.0034298288998334237,3.7209379788289896,-2.6052803273897497e-07,0.0,0.0,0.0,0
42,OSI,C1_component_osi,osi_target_t06h,E2_minus_E0,32982,0.010621545697340714,0.0034298288998334237,3.7209379788289896,-2.6052803273897497e-07,0.010621545697340714,0.0034298288998334237,3.7209379788289896,-2.6052803273897497e-07,0.0,0.0,0.0,0
42,OSI,C1_component_osi,osi_target_t06h,E1_minus_E0,32982,0.010621545697340714,0.0034298288998334237,3.7209379788289896,-2.6052803273897497e-07,0.010621545697340714,0.0034298288998334237,3.7209379788289896,-2.6052803273897497e-07,0.0,0.0,0.0,0
42,OSI,C2_equal_blend,osi_target_t06h,E2_minus_E1,32982,0.010653558786996201,0.003419836446260306,3.7434014196565677,-9.769861321811721e-06,0.010653558786996201,0.003419836446260306,3.7434014196565677,-9.769861321811721e-06,0.0,0.0,0.0,0
42,OSI,C2_equal_blend,osi_target_t06h,E2_minus_E0,32982,0.010653558786996201,0.003419836446260306,3.7434014196565677,-9.769861321811721e-06,0.010653558786996201,0.003419836446260306,3.7434014196565677,-9.769861321811721e-06,0.0,0.0,0.0,0
42,OSI,C2_equal_blend,osi_target_t06h,E1_minus_E0,32982,0.010653558786996201,0.003419836446260306,3.7434014196565677,-9.769861321811721e-06,0.010653558786996201,0.003419836446260306,3.7434014196565677,-9.769861321811721e-06,0.0,0.0,0.0,0
42,OSI,C3_aligned_component,osi_target_t06h,E2_minus_E1,32982,0.010425352686841189,0.003290380855617783,3.5847469116702735,-8.579679741526982e-05,0.010146817077991867,0.003209012306934363,3.3957573527268483,-9.55936733092431e-05,-0.00027853560884932155,-2.6717140150173235,0.18898955894342517,16620
42,OSI,C3_aligned_component,osi_target_t06h,E2_minus_E0,32982,0.010427511705922264,0.003289226526120758,3.5862318184390243,-8.470966592904378e-05,0.010146817077991867,0.003209012306934363,3.3957573527268483,-9.55936733092431e-05,-0.00028069462793039665,-2.69186586260054,0.19047446571217597,16647
42,OSI,C3_aligned_component,osi_target_t06h,E1_minus_E0,32982,0.010427511705922264,0.003289226526120758,3.5862318184390243,-8.470966592904378e-05,0.010425352686841189,0.003290380855617783,3.5847469116702735,-8.579679741526982e-05,-2.159019081075103e-06,-0.020705026682910077,0.0014849067687507933,12964
42,OSI,v18_rule,osi_target_t06h,E2_minus_E1,32982,0.010425352686841189,0.003290380855617783,3.5847469116702735,-8.579679741526982e-05,0.010146817077991867,0.003209012306934363,3.3957573527268483,-9.55936733092431e-05,-0.00027853560884932155,-2.6717140150173235,0.18898955894342517,16620
42,OSI,v18_rule,osi_target_t06h,E2_minus_E0,32982,0.010427511705922264,0.003289226526120758,3.5862318184390243,-8.470966592904378e-05,0.010146817077991867,0.003209012306934363,3.3957573527268483,-9.55936733092431e-05,-0.00028069462793039665,-2.69186586260054,0.19047446571217597,16647
